Fecha_Inicio,Fecha_Fin,Comunidad,Variacion
62016,72016,Ceuta,"-1,2"
62016,72016,Melilla,"-1,4"
72016,82016,Nacional,"0,1"
72016,82016,Andalucía,"0,1"
72016,82016,Aragón,"0,2"
72016,82016,"Asturias, Principado de","0,3"
72016,82016,"Balears, Illes","0,0"
72016,82016,Canarias,"0,0"
72016,82016,Cantabria,"0,0"
72016,82016,Castilla y León,"0,1"
72016,82016,Castilla-La Mancha,"0,1"
72016,82016,Cataluña,"0,2"
72016,82016,Comunitat Valenciana,"0,2"
72016,82016,Extremadura,"0,0"
72016,82016,Galicia,"0,2"
72016,82016,"Madrid, Comunidad de","0,1"
72016,82016,"Murcia, Región de","0,2"
72016,82016,"Navarra, Comunidad Foral de","-0,1"
72016,82016,País Vasco,"0,2"
72016,82016,"Rioja, La","0,3"
72016,82016,Ceuta,"0,0"
72016,82016,Melilla,"0,0"
82016,92016,Nacional,"0,0"
82016,92016,Andalucía,"0,2"
82016,92016,Aragón,"0,1"
82016,92016,"Asturias, Principado de","-0,1"
82016,92016,"Balears, Illes","-0,3"
82016,92016,Canarias,"0,1"
82016,92016,Cantabria,"-0,1"
82016,92016,Castilla y León,"0,3"
82016,92016,Castilla-La Mancha,"0,2"
82016,92016,Cataluña,"-0,1"
82016,92016,Comunitat Valenciana,"-0,2"
82016,92016,Extremadura,"0,2"
82016,92016,Galicia,"0,2"
82016,92016,"Madrid, Comunidad de","0,0"
82016,92016,"Murcia, Región de","-0,2"
82016,92016,"Navarra, Comunidad Foral de","0,0"
82016,92016,País Vasco,"0,1"
82016,92016,"Rioja, La","-0,1"
82016,92016,Ceuta,"0,6"
82016,92016,Melilla,"0,6"
92016,102016,Nacional,"1,1"
92016,102016,Andalucía,"1,2"
92016,102016,Aragón,"1,4"
92016,102016,"Asturias, Principado de","1,3"
92016,102016,"Balears, Illes","0,7"
92016,102016,Canarias,"0,9"
92016,102016,Cantabria,"1,2"
92016,102016,Castilla y León,"1,3"
92016,102016,Castilla-La Mancha,"1,4"
92016,102016,Cataluña,"1,0"
92016,102016,Comunitat Valenciana,"1,2"
92016,102016,Extremadura,"1,4"
92016,102016,Galicia,"1,4"
92016,102016,"Madrid, Comunidad de","0,9"
92016,102016,"Murcia, Región de","1,4"
92016,102016,"Navarra, Comunidad Foral de","0,9"
92016,102016,País Vasco,"1,3"
92016,102016,"Rioja, La","1,3"
92016,102016,Ceuta,"1,1"
92016,102016,Melilla,"1,3"
102016,112016,Nacional,"0,4"
102016,112016,Andalucía,"0,4"
102016,112016,Aragón,"0,2"
102016,112016,"Asturias, Principado de","0,5"
102016,112016,"Balears, Illes","0,5"
102016,112016,Canarias,"0,3"
102016,112016,Cantabria,"0,7"
102016,112016,Castilla y León,"0,3"
102016,112016,Castilla-La Mancha,"0,4"
102016,112016,Cataluña,"0,3"
102016,112016,Comunitat Valenciana,"0,4"
102016,112016,Extremadura,"0,2"
102016,112016,Galicia,"0,4"
102016,112016,"Madrid, Comunidad de","0,3"
102016,112016,"Murcia, Región de","0,4"
102016,112016,"Navarra, Comunidad Foral de","0,7"
102016,112016,País Vasco,"0,4"
102016,112016,"Rioja, La","0,8"
102016,112016,Ceuta,"0,2"
102016,112016,Melilla,"0,4"
112016,122016,Nacional,"0,6"
112016,122016,Andalucía,"0,5"
112016,122016,Aragón,"0,6"
112016,122016,"Asturias, Principado de","0,4"
112016,122016,"Balears, Illes","0,5"
112016,122016,Canarias,"0,4"
112016,122016,Cantabria,"0,5"
112016,122016,Castilla y León,"0,6"
112016,122016,Castilla-La Mancha,"0,7"
112016,122016,Cataluña,"0,8"
112016,122016,Comunitat Valenciana,"0,6"
112016,122016,Extremadura,"0,6"
112016,122016,Galicia,"0,5"
112016,122016,"Madrid, Comunidad de","0,6"
112016,122016,"Murcia, Región de","0,6"
112016,122016,"Navarra, Comunidad Foral de","0,6"
112016,122016,País Vasco,"0,5"
112016,122016,"Rioja, La","0,8"
112016,122016,Ceuta,"0,5"
112016,122016,Melilla,"0,7"
122016,12017,Nacional,"-0,5"
122016,12017,Andalucía,"-0,6"
122016,12017,Aragón,"-0,6"
122016,12017,"Asturias, Principado de","-0,8"
122016,12017,"Balears, Illes","-0,3"
122016,12017,Canarias,"-0,6"
122016,12017,Cantabria,"-0,4"
122016,12017,Castilla y León,"-0,6"
122016,12017,Castilla-La Mancha,"-0,6"
122016,12017,Cataluña,"-0,5"
122016,12017,Comunitat Valenciana,"-0,4"
122016,12017,Extremadura,"-0,7"
122016,12017,Galicia,"-0,7"
122016,12017,"Madrid, Comunidad de","-0,4"
122016,12017,"Murcia, Región de","-0,7"
122016,12017,"Navarra, Comunidad Foral de","-0,9"
122016,12017,País Vasco,"-0,6"
122016,12017,"Rioja, La","-1,0"
122016,12017,Ceuta,"-0,7"
122016,12017,Melilla,"-1,1"
12017,22017,Nacional,"-0,4"
12017,22017,Andalucía,"-0,4"
12017,22017,Aragón,"-0,3"
12017,22017,"Asturias, Principado de","-0,3"
12017,22017,"Balears, Illes","-0,4"
12017,22017,Canarias,"-0,2"
12017,22017,Cantabria,"-0,6"
12017,22017,Castilla y León,"-0,3"
12017,22017,Castilla-La Mancha,"-0,4"
12017,22017,Cataluña,"-0,3"
12017,22017,Comunitat Valenciana,"-0,5"
12017,22017,Extremadura,"-0,4"
12017,22017,Galicia,"-0,4"
12017,22017,"Madrid, Comunidad de","-0,3"
12017,22017,"Murcia, Región de","-0,4"
12017,22017,"Navarra, Comunidad Foral de","-0,4"
12017,22017,País Vasco,"-0,4"
12017,22017,"Rioja, La","-0,4"
12017,22017,Ceuta,"-0,5"
12017,22017,Melilla,"-0,5"
22017,32017,Nacional,"0,0"
22017,32017,Andalucía,"0,1"
22017,32017,Aragón,"-0,1"
22017,32017,"Asturias, Principado de","-0,2"
22017,32017,"Balears, Illes","0,0"
22017,32017,Canarias,"0,3"
22017,32017,Cantabria,"-0,2"
22017,32017,Castilla y León,"-0,2"
22017,32017,Castilla-La Mancha,"-0,1"
22017,32017,Cataluña,"0,0"
22017,32017,Comunitat Valenciana,"-0,1"
22017,32017,Extremadura,"-0,1"
22017,32017,Galicia,"0,0"
22017,32017,"Madrid, Comunidad de","-0,1"
22017,32017,"Murcia, Región de","-0,2"
22017,32017,"Navarra, Comunidad Foral de","0,0"
22017,32017,País Vasco,"0,1"
22017,32017,"Rioja, La","-0,3"
22017,32017,Ceuta,"0,5"
22017,32017,Melilla,"0,7"
32017,42017,Nacional,"1,0"
32017,42017,Andalucía,"1,0"
32017,42017,Aragón,"0,8"
32017,42017,"Asturias, Principado de","1,1"
32017,42017,"Balears, Illes","0,9"
32017,42017,Canarias,"0,8"
32017,42017,Cantabria,"0,6"
32017,42017,Castilla y León,"0,8"
32017,42017,Castilla-La Mancha,"0,9"
32017,42017,Cataluña,"0,9"
32017,42017,Comunitat Valenciana,"1,1"
32017,42017,Extremadura,"1,1"
32017,42017,Galicia,"0,9"
32017,42017,"Madrid, Comunidad de","1,0"
32017,42017,"Murcia, Región de","1,3"
32017,42017,"Navarra, Comunidad Foral de","0,8"
32017,42017,País Vasco,"0,9"
32017,42017,"Rioja, La","1,4"
32017,42017,Ceuta,"1,1"
32017,42017,Melilla,"1,0"
42017,52017,Nacional,"-0,1"
42017,52017,Andalucía,"0,0"
42017,52017,Aragón,"-0,1"
42017,52017,"Asturias, Principado de","-0,2"
42017,52017,"Balears, Illes","0,1"
42017,52017,Canarias,"0,1"
42017,52017,Cantabria,"0,1"
42017,52017,Castilla y León,"0,0"
42017,52017,Castilla-La Mancha,"-0,2"
42017,52017,Cataluña,"-0,1"
42017,52017,Comunitat Valenciana,"0,1"
42017,52017,Extremadura,"0,1"
42017,52017,Galicia,"0,0"
42017,52017,"Madrid, Comunidad de","-0,2"
42017,52017,"Murcia, Región de","-0,1"
42017,52017,"Navarra, Comunidad Foral de","0,0"
42017,52017,País Vasco,"-0,1"
42017,52017,"Rioja, La","0,1"
42017,52017,Ceuta,"0,0"
42017,52017,Melilla,"0,0"
52017,62017,Nacional,"0,0"
52017,62017,Andalucía,"-0,1"
52017,62017,Aragón,"0,0"
52017,62017,"Asturias, Principado de","0,1"
52017,62017,"Balears, Illes","0,2"
52017,62017,Canarias,"0,1"
52017,62017,Cantabria,"0,0"
52017,62017,Castilla y León,"0,0"
52017,62017,Castilla-La Mancha,"0,1"
52017,62017,Cataluña,"0,1"
52017,62017,Comunitat Valenciana,"0,0"
52017,62017,Extremadura,"0,0"
52017,62017,Galicia,"0,0"
52017,62017,"Madrid, Comunidad de","0,1"
52017,62017,"Murcia, Región de","-0,2"
52017,62017,"Navarra, Comunidad Foral de","0,0"
52017,62017,País Vasco,"0,0"
52017,62017,"Rioja, La","0,0"
52017,62017,Ceuta,"-0,1"
52017,62017,Melilla,"0,0"
62017,72017,Nacional,"-0,7"
62017,72017,Andalucía,"-0,9"
62017,72017,Aragón,"-0,8"
62017,72017,"Asturias, Principado de","-0,8"
62017,72017,"Balears, Illes","-0,2"
62017,72017,Canarias,"-0,7"
62017,72017,Cantabria,"-0,4"
62017,72017,Castilla y León,"-0,8"
62017,72017,Castilla-La Mancha,"-0,9"
62017,72017,Cataluña,"-0,5"
62017,72017,Comunitat Valenciana,"-0,7"
62017,72017,Extremadura,"-1,1"
62017,72017,Galicia,"-0,8"
62017,72017,"Madrid, Comunidad de","-0,6"
62017,72017,"Murcia, Región de","-1,1"
62017,72017,"Navarra, Comunidad Foral de","-0,3"
62017,72017,País Vasco,"-0,5"
62017,72017,"Rioja, La","-1,3"
62017,72017,Ceuta,"-1,3"
62017,72017,Melilla,"-1,2"
72017,82017,Nacional,"0,2"
72017,82017,Andalucía,"0,2"
72017,82017,Aragón,"0,2"
72017,82017,"Asturias, Principado de","0,4"
72017,82017,"Balears, Illes","0,1"
72017,82017,Canarias,"-0,1"
72017,82017,Cantabria,"0,4"
72017,82017,Castilla y León,"0,2"
72017,82017,Castilla-La Mancha,"0,2"
72017,82017,Cataluña,"0,3"
72017,82017,Comunitat Valenciana,"0,2"
72017,82017,Extremadura,"0,0"
72017,82017,Galicia,"0,3"
72017,82017,"Madrid, Comunidad de","0,2"
72017,82017,"Murcia, Región de","0,2"
72017,82017,"Navarra, Comunidad Foral de","-0,3"
72017,82017,País Vasco,"0,3"
72017,82017,"Rioja, La","0,1"
72017,82017,Ceuta,"0,0"
72017,82017,Melilla,"0,1"
82017,92017,Nacional,"0,2"
82017,92017,Andalucía,"0,4"
82017,92017,Aragón,"0,2"
82017,92017,"Asturias, Principado de","0,0"
82017,92017,"Balears, Illes","-0,1"
82017,92017,Canarias,"0,1"
82017,92017,Cantabria,"0,0"
82017,92017,Castilla y León,"0,3"
82017,92017,Castilla-La Mancha,"0,3"
82017,92017,Cataluña,"0,0"
82017,92017,Comunitat Valenciana,"0,0"
82017,92017,Extremadura,"0,3"
82017,92017,Galicia,"0,2"
82017,92017,"Madrid, Comunidad de","0,4"
82017,92017,"Murcia, Región de","-0,1"
82017,92017,"Navarra, Comunidad Foral de","0,1"
82017,92017,País Vasco,"0,1"
82017,92017,"Rioja, La","0,1"
82017,92017,Ceuta,"0,4"
82017,92017,Melilla,"0,7"
92017,102017,Nacional,"0,9"
92017,102017,Andalucía,"1,1"
92017,102017,Aragón,"1,3"
92017,102017,"Asturias, Principado de","1,0"
92017,102017,"Balears, Illes","0,4"
92017,102017,Canarias,"0,8"
92017,102017,Cantabria,"0,8"
92017,102017,Castilla y León,"1,1"
92017,102017,Castilla-La Mancha,"1,3"
92017,102017,Cataluña,"0,8"
92017,102017,Comunitat Valenciana,"1,0"
92017,102017,Extremadura,"1,3"
92017,102017,Galicia,"1,1"
92017,102017,"Madrid, Comunidad de","0,6"
92017,102017,"Murcia, Región de","1,2"
92017,102017,"Navarra, Comunidad Foral de","0,9"
92017,102017,País Vasco,"1,0"
92017,102017,"Rioja, La","1,3"
92017,102017,Ceuta,"1,0"
92017,102017,Melilla,"1,1"
102017,112017,Nacional,"0,5"
102017,112017,Andalucía,"0,5"
102017,112017,Aragón,"0,4"
102017,112017,"Asturias, Principado de","0,7"
102017,112017,"Balears, Illes","0,5"
102017,112017,Canarias,"0,5"
102017,112017,Cantabria,"0,8"
102017,112017,Castilla y León,"0,5"
102017,112017,Castilla-La Mancha,"0,5"
102017,112017,Cataluña,"0,4"
102017,112017,Comunitat Valenciana,"0,5"
102017,112017,Extremadura,"0,4"
102017,112017,Galicia,"0,7"
102017,112017,"Madrid, Comunidad de","0,3"
102017,112017,"Murcia, Región de","0,7"
102017,112017,"Navarra, Comunidad Foral de","0,8"
102017,112017,País Vasco,"0,4"
102017,112017,"Rioja, La","0,6"
102017,112017,Ceuta,"0,1"
102017,112017,Melilla,"0,4"
112017,122017,Nacional,"0,0"
112017,122017,Andalucía,"-0,1"
112017,122017,Aragón,"-0,1"
112017,122017,"Asturias, Principado de","0,0"
112017,122017,"Balears, Illes","0,0"
112017,122017,Canarias,"0,0"
112017,122017,Cantabria,"0,0"
112017,122017,Castilla y León,"0,0"
112017,122017,Castilla-La Mancha,"0,1"
112017,122017,Cataluña,"0,2"
112017,122017,Comunitat Valenciana,"0,0"
112017,122017,Extremadura,"0,0"
112017,122017,Galicia,"-0,1"
112017,122017,"Madrid, Comunidad de","0,2"
112017,122017,"Murcia, Región de","0,0"
112017,122017,"Navarra, Comunidad Foral de","0,0"
112017,122017,País Vasco,"0,0"
112017,122017,"Rioja, La","0,0"
112017,122017,Ceuta,"0,1"
112017,122017,Melilla,"0,2"
122017,12018,Nacional,"-1,1"
122017,12018,Andalucía,"-1,3"
122017,12018,Aragón,"-1,0"
122017,12018,"Asturias, Principado de","-1,3"
122017,12018,"Balears, Illes","-0,9"
122017,12018,Canarias,"-0,9"
122017,12018,Cantabria,"-1,2"
122017,12018,Castilla y León,"-1,1"
122017,12018,Castilla-La Mancha,"-1,1"
122017,12018,Cataluña,"-0,9"
122017,12018,Comunitat Valenciana,"-1,1"
122017,12018,Extremadura,"-1,3"
122017,12018,Galicia,"-1,3"
122017,12018,"Madrid, Comunidad de","-0,8"
122017,12018,"Murcia, Región de","-1,2"
122017,12018,"Navarra, Comunidad Foral de","-1,2"
122017,12018,País Vasco,"-1,2"
122017,12018,"Rioja, La","-1,3"
122017,12018,Ceuta,"-1,6"
122017,12018,Melilla,"-1,8"
12018,22018,Nacional,"0,1"
12018,22018,Andalucía,"0,2"
12018,22018,Aragón,"0,2"
12018,22018,"Asturias, Principado de","0,1"
12018,22018,"Balears, Illes","0,0"
12018,22018,Canarias,"0,4"
12018,22018,Cantabria,"0,0"
12018,22018,Castilla y León,"0,0"
12018,22018,Castilla-La Mancha,"-0,1"
12018,22018,Cataluña,"0,2"
12018,22018,Comunitat Valenciana,"0,2"
12018,22018,Extremadura,"0,1"
12018,22018,Galicia,"0,0"
12018,22018,"Madrid, Comunidad de","0,1"
12018,22018,"Murcia, Región de","0,2"
12018,22018,"Navarra, Comunidad Foral de","0,1"
12018,22018,País Vasco,"0,1"
12018,22018,"Rioja, La","0,2"
12018,22018,Ceuta,"0,0"
12018,22018,Melilla,"0,0"
22018,32018,Nacional,"0,1"
22018,32018,Andalucía,"0,1"
22018,32018,Aragón,"0,0"
22018,32018,"Asturias, Principado de","0,0"
22018,32018,"Balears, Illes","0,1"
22018,32018,Canarias,"0,1"
22018,32018,Cantabria,"0,0"
22018,32018,Castilla y León,"0,1"
22018,32018,Castilla-La Mancha,"0,1"
22018,32018,Cataluña,"0,1"
22018,32018,Comunitat Valenciana,"0,1"
22018,32018,Extremadura,"0,2"
22018,32018,Galicia,"0,1"
22018,32018,"Madrid, Comunidad de","0,2"
22018,32018,"Murcia, Región de","0,1"
22018,32018,"Navarra, Comunidad Foral de","0,2"
22018,32018,País Vasco,"0,3"
22018,32018,"Rioja, La","-0,1"
22018,32018,Ceuta,"0,6"
22018,32018,Melilla,"0,4"
32018,42018,Nacional,"0,8"
32018,42018,Andalucía,"0,9"
32018,42018,Aragón,"0,8"
32018,42018,"Asturias, Principado de","0,9"
32018,42018,"Balears, Illes","0,9"
32018,42018,Canarias,"0,7"
32018,42018,Cantabria,"0,7"
32018,42018,Castilla y León,"0,8"
32018,42018,Castilla-La Mancha,"1,0"
32018,42018,Cataluña,"0,7"
32018,42018,Comunitat Valenciana,"0,9"
32018,42018,Extremadura,"1,1"
32018,42018,Galicia,"1,0"
32018,42018,"Madrid, Comunidad de","0,7"
32018,42018,"Murcia, Región de","1,1"
32018,42018,"Navarra, Comunidad Foral de","0,7"
32018,42018,País Vasco,"0,8"
32018,42018,"Rioja, La","1,2"
32018,42018,Ceuta,"1,0"
32018,42018,Melilla,"1,0"
42018,52018,Nacional,"0,9"
42018,52018,Andalucía,"0,9"
42018,52018,Aragón,"0,9"
42018,52018,"Asturias, Principado de","1,0"
42018,52018,"Balears, Illes","1,1"
42018,52018,Canarias,"0,7"
42018,52018,Cantabria,"1,0"
42018,52018,Castilla y León,"1,0"
42018,52018,Castilla-La Mancha,"1,0"
42018,52018,Cataluña,"0,9"
42018,52018,Comunitat Valenciana,"1,0"
42018,52018,Extremadura,"0,8"
42018,52018,Galicia,"0,8"
42018,52018,"Madrid, Comunidad de","0,8"
42018,52018,"Murcia, Región de","0,8"
42018,52018,"Navarra, Comunidad Foral de","1,2"
42018,52018,País Vasco,"0,8"
42018,52018,"Rioja, La","1,1"
42018,52018,Ceuta,"0,5"
42018,52018,Melilla,"0,7"
52018,62018,Nacional,"0,3"
52018,62018,Andalucía,"0,2"
52018,62018,Aragón,"0,2"
52018,62018,"Asturias, Principado de","0,3"
52018,62018,"Balears, Illes","0,4"
52018,62018,Canarias,"0,3"
52018,62018,Cantabria,"0,4"
52018,62018,Castilla y León,"0,4"
52018,62018,Castilla-La Mancha,"0,3"
52018,62018,Cataluña,"0,3"
52018,62018,Comunitat Valenciana,"0,3"
52018,62018,Extremadura,"0,3"
52018,62018,Galicia,"0,3"
52018,62018,"Madrid, Comunidad de","0,2"
52018,62018,"Murcia, Región de","0,3"
52018,62018,"Navarra, Comunidad Foral de","0,3"
52018,62018,País Vasco,"0,2"
52018,62018,"Rioja, La","0,3"
52018,62018,Ceuta,"0,3"
52018,62018,Melilla,"0,3"
62018,72018,Nacional,"-0,7"
62018,72018,Andalucía,"-1,0"
62018,72018,Aragón,"-0,7"
62018,72018,"Asturias, Principado de","-0,7"
62018,72018,"Balears, Illes","-0,5"
62018,72018,Canarias,"-0,9"
62018,72018,Cantabria,"-0,5"
62018,72018,Castilla y León,"-0,8"
62018,72018,Castilla-La Mancha,"-0,9"
62018,72018,Cataluña,"-0,6"
62018,72018,Comunitat Valenciana,"-0,8"
62018,72018,Extremadura,"-1,1"
62018,72018,Galicia,"-0,8"
62018,72018,"Madrid, Comunidad de","-0,5"
62018,72018,"Murcia, Región de","-1,1"
62018,72018,"Navarra, Comunidad Foral de","-0,3"
62018,72018,País Vasco,"-0,5"
62018,72018,"Rioja, La","-1,1"
62018,72018,Ceuta,"-1,2"
62018,72018,Melilla,"-1,3"
72018,82018,Nacional,"0,1"
72018,82018,Andalucía,"0,2"
72018,82018,Aragón,"0,1"
72018,82018,"Asturias, Principado de","0,3"
72018,82018,"Balears, Illes","0,1"
72018,82018,Canarias,"0,2"
72018,82018,Cantabria,"0,3"
72018,82018,Castilla y León,"0,1"
72018,82018,Castilla-La Mancha,"0,1"
72018,82018,Cataluña,"0,2"
72018,82018,Comunitat Valenciana,"0,3"
72018,82018,Extremadura,"0,1"
72018,82018,Galicia,"0,2"
72018,82018,"Madrid, Comunidad de","0,0"
72018,82018,"Murcia, Región de","0,2"
72018,82018,"Navarra, Comunidad Foral de","-0,3"
72018,82018,País Vasco,"0,1"
72018,82018,"Rioja, La","0,1"
72018,82018,Ceuta,"0,1"
72018,82018,Melilla,"-0,5"
82018,92018,Nacional,"0,2"
82018,92018,Andalucía,"0,4"
82018,92018,Aragón,"0,3"
82018,92018,"Asturias, Principado de","-0,1"
82018,92018,"Balears, Illes","-0,1"
82018,92018,Canarias,"0,2"
82018,92018,Cantabria,"-0,2"
82018,92018,Castilla y León,"0,5"
82018,92018,Castilla-La Mancha,"0,5"
82018,92018,Cataluña,"0,1"
82018,92018,Comunitat Valenciana,"0,1"
82018,92018,Extremadura,"0,5"
82018,92018,Galicia,"0,3"
82018,92018,"Madrid, Comunidad de","0,4"
82018,92018,"Murcia, Región de","0,0"
82018,92018,"Navarra, Comunidad Foral de","0,2"
82018,92018,País Vasco,"0,1"
82018,92018,"Rioja, La","0,0"
82018,92018,Ceuta,"0,5"
82018,92018,Melilla,"0,7"
